Column1;Column6
4;Woo! Thanks, @twit2win! Now I'll be able to get some paid apps for my upcoming iPod Touch 
4;Loading up on some iApps in advance of my future purchase 
0;gah! They were giving away spa gift certificates... and IPODS!! Dammit, why didn't I put that in my calendar? 
0;Ahhhhh awake so tired. Fed ex guy woke me up. 
4;@planiran you're very welcome! glad t0r is working for ya. 
4;"speedracer is the best movie ever; cuz i said so; cuz it rox. "
4;@23bee happy birthday ! 
4;just arrived at work, got 7 minutes left.. feeling tired, so i'm gonna start with a coffee (like always) 
4;Getting out of bed to make some pancakes 
4;: swimming and sunbathing in France, hopefully kayaking tomorrow 
4;@Love_Puppy podcast can be found at http://jrmerlin.com/ Top post is the most recent episode.  #goo
4;@GeekCred Too late to worry about it now, I guess 
0;Arghh! I don't know if I can use the vocals that @Cianmm did for me, they're better than mine and are making me sound rubbish!  :p
0;@rainbowhill I've had problem with it for years. With studying and moving barrels around, it's abnormally bad atm. 
4;@Fevrier95 banyak kalo di buzznet  MCRIsAPleasure yang di @MyChemChat ituuu 
4;"i feel better now  thanks @Vannia @anti_is_faggot @OuGee @cursinghelen ILY &lt;3"
4;chatting @MyChemChat 
4;@deastatic i dyed mine blue fer the first time 
4;@MyChemChat i'm free at 5pm or 6pm-ish . i'm in Indonesia , GMT +07:00  
4;on my way home  now playing : Two As One - From First To Last 
4;#musicmonday Blood On The Dance Floor (@btdfmusic) 
4;at school , using @ahOMELET 's laptop  bored as fuck zzz .
4;just woke up  hello everyone !
4;writing something on my blog 
4;@shestaylautners it's kinda like tweet 
4;"happy effin birthday Andien ! 14 years of awesomeness  ILY &lt;3"
4;"finished my homeworks  gonna spend all night coffee-ing and listening to The Scene Aesthetic &lt;3"
4;@eatsomemore hellyeah  and LOTMS ! #MCRchat
4;@dolittledoliet Thinking Of You - Katy Perry 
4;@deasaurr sabar ya dea  read slashes whenever you can .
4;@jeffreecuntstar i just can't wait 
4;"@chantymasen yeeesss &lt;3 aww nice namee "
4;@OuGee no you're nooot 
4;okay then i'll call @anti_is_faggot as T-Rex 
4;home finally  i need more caffeine uhh.
4;@chantymasen yours dear 
4;now doing faux-hawk on my hair 
4;"on my way to school, now playing True To Me - Metro Station  the sky is beautiful &lt;3"
4;writing a new post in my blog 
4;@BecomingBella mwahahaha my mind is already fucked up 
4;Give 'Em Hell, Kid with those rad guitar riffs  #mcrchat
4;@BecomingBella yours are drop dead gorgeous  emang itu jelek ya ? ewww :\
4;"lunch breaaak &lt;3 yay i'm having my french fries now "
4;just got home  yay lunch !
4;just posted something on my blog  http://candyorirony.blogspot.com . boring , as always . the little red X is still there , though .
4;@zhayrar whoa rad ! coffee makes me stay up all night 
4;@turtlehater weeee no problem  it's musicmonday anyway xDD
4;weeeeeee 3900 updates ! 4000 tweets A.S.A.P 
4;"@BecomingBella yeees  it's like my liquid oxygen &lt;3"
4;@cursinghelen so do i 
4;@anti_is_faggot you'll get through EVERYTHING 
4;Matt Kean made my weekend by replied me for the second time 
4;watching Confessions Of A Shopaholic 
4;eating breakfast 
4;just got home . two malls in a day , what a sunday 
4;cheers for following @irmaaw  Stitch FTW !
4;@deastatic oke oke ! DM aja 
4;cheers for following me @chingdynasty 
4;"just woke up from a long nap  gonna watch Confessions Of A Shopaholic &lt;3"
4;watching The Zen of Screaming  Melissa Cross FTW !
4;@aiiathehero hey  ahahaha pretty awesome  anak mana ?
4;cheers for following me @ammygreen @RadivaAgashia @benheartbreaker 
4;@MCRIsAPleasure @jasminezarasani i tagged you in my note 
4;@deasaurr suh-weeet  my first fanfic today !
4;eating lunch 
4;"Helena is my first and favourite video by them  it's just beautiful &lt;3 the set, the concept, everything  #mcrchat"
4;@josieboy morning  eh what time's there now ?
0;@WulanTheDragon now playing : Harder Than You Know - @EscapeTheFate 
0;@RealAudreyKitch aww that's too bad  but white nail polish pwns !
0;"@deasaurr iya dong xD haha . OMFG aku nangis baca itu  sad and absolutely beautiful &lt;3"
0;someone make me a Stardoll account please. my laptop doesn't let me 
0;now playing : Heavily Broken - The Veronicas 
0;@camilleway if there's no one, no one out there 
0;@MCRIsAPleasure i'll never let them hurt you , not tonight 
0;whoa my tummy hurts 
0;i need someone who can teach me how to make this http://tinyurl.com/cumeal 
0;gonna take a shower, then off to the course 
0;i can't use my YM 
0;eating muffins. i'm not feeling better though  keep on voting for MCR everyone !
0;everyone keep on voting MCR please, 3oSTM already got over 1 million votes  we won't give up !
0;load faster , Youtube . FASTER . this video made me cry 
0;@dolittledoliet like a hard candy 
0;"the sky is fucking beautiful &lt;3 if only you were here "
0;@anti_is_faggot TABI I'M BEGGING YOU 
0;@deasaurr me too  awww
0;my internet is being a total bitch so i can't tweet my boring life  @replies soon !
0;@ the course. she's skipping the class again 
0;i got ENGLISH REMEDIAL. i just can't believe it 
0;@deasaurr http://tinyurl.com/d6x6yj this 
0;i know you're both happy but i couldn't let you go at all 
0;at school. ah i wish i could join the @MyChemChat 
0;Chibi is raping his stuffed Panda in the face again.  He won't be six months old until next week.  I didn't raise him to be like this 
4;@therealjason woot!  Nice story man! 
0;chaos in iran's streets  why are the innocent dying
4;@CrunchyK  Oh NO thats not cool at all....Drink a lot of water and eat chicken soup...Try to rest 
0;@DonnieWahlberg  Oh well Iam out I guess I will just have to wait till Chicago show 
0;     angry
0;Ewww der mushed up everywere,, im never gonna b able tilz clean all diz up,,,  lol
4;Roll on summer league 2mor! heres hopin for some good weather! 
0;is pretty sure she is sick! 
0;has one of those unhappy pains! i hate this pain! 
0;Really wishes she didnt have to work ANOTHER! weekend!! 
0;@Colmbear yeh im jus going to miss people 
0;im lonely 
0;update! tuesday-saturday= fun  tomorrow = revision  but i'm happy if i have sunshine! could do with some credit though man!
0;Big Brother starts this week. What could be worse 
0;@Kaela_boo  I miss u already! It's going to be terribly lonely without you 
4;I'm going to sleep now. Bye tweeps. Hope tommorow going to fun 
4;@RealHughJackman sounds awesome! 
4;@eginnin also bought sum cool kiddy clothes on sale ...anyhoo check FB 
4;@eginnin waitin for dat BCBG yellow gown under alteration...fantastic bargain and unique design 
4;@JoelMadden sounds good! 
4;is heaven on earth on dis fabilicious Sunday....err...delete delete...i'm just having a good sunday 
4;"is planning to load lots of shopping bags with accesories and clothes for both upcoming mom &amp; mom-in law's b'day...next paycheque "
0;dia heavy  ..! luck tomorrow a new day
0;I'm transferring to SM Bacoor... I'm gonna miss Southmall 
0;I'm just at school and I'm so tired. I lost my Ipod at home  On the evening again I see my dogs. =D
4;Nido oriental soup w/ quail eggs - the perfect snack on this cold, rainy evening. 
4;@mypleasantlife Thanks tin! 
4;I'm home. Finally! 
4;@mang_rocky Oh yeah!! Max Lucado's the best. He's my all-time favorite author.  Grabe!!! 
4;@ church, waiting for cellgroup mates to arrive.  Doing the bulletin while waiting (and Facebook-ing on the side). Haha. 
4;Tutor session starts in 30 minutes.  
4;"Woke up realizing I have to start planning &amp; saving up for my future. Adulthood beckons! "
4;"@teslaman2003 Yep! You should come &amp; visit sometime "
0;Preparing message for Father's Day service.  For some reason, I'm having a hard time w/ this than previous ones. 
0;Uploading Cebu pics. Missing dada. 
4;wEeEe!! 
4;hatching pete is so COOL!! 
0;finding something to do and eat..so hungry and bored!! 
4;@arncyn follow @threadless din! 
4;@emiriu I thought your not INTO girly girly stuffs ) say Hi to Val for me.. Alo Val! 
0;@emiriu oi emmy... I think we have to cancel our date (the watching concert thingy) because my Ate is going SOMEWHERE that day 
0;tomorrow i'm back to college! how pissing off! 
4;Now we are going to try it again 
4;I`m going out guys.  Enjoying the last 2 days of my summer. Bye. Later okay.
4;@BradleyWill I like you much better when you dont refer to you in the third person. 
4;@JemmaLSmith that's RUBBISH!!! I hope you feel better soon  xxxx
4;@theeRSN ralph go to sleep  see you tomorrow.
4;enjoying my symphoney bar 
0;I miss my mummy, she's gone away for 4 days. 
4;is staying up all night watching FRIENDS. Wow 
0;@greytsabeen I'm with you on the venting. We need to meet up soon so we both can venttttt 
4;Goin shopping 
4;Is in the sun eatin ice creal 
0;Had such a good time yesterday. Feeling it today though  and still missing him 
0;can't sleep. Missing him too much 
0;wants this feeling to go away 
4;@thewayforwards is 1 of my favourite tv nights  trying not to spoil myself for songs 'cos the ones I like never make it to the final!
4;@kittenthebad Excellent! Whereabouts and what's the job? And have you thought about offsetting your plane journeys? 
0;Back home after nice day of hanging out with @kittenthebad (she's here too!), her boyf, and @douglasgresham. Ass sore from bike.  Sleep!
0;Goodbye David Eddings and David Carradine. 
0;Sneezing hurts my back. 
4;|            Dubai for 2 weeks  Luckyy i am  XD
0;also watching @killthemic trying to upload my photos to her site unsuccessfully  she's so tired.. awww...
0;@v_rey I missed it too  But I heard it was Terry and he was hilarious, as always!! I noticed they have links of it posted on DCO
0;@v_rey My friend TRIED to take a picture of us, but it didn't turn out 
0;Trying to ward off a migraine 
0;@azangel84 Nope, I'm still here, but for 10 more minutes   It's almost 2am here and i am zonked!!
0;@KristiYamaguchi im drinking too - diet coke in a hotel room. first time i sat down all day. i dont think i've even peed 
4;@galbleiberg: thanks! brings me nice memories of my fav rock club  ? http://blip.fm/~891j1
4;got to work hard... for 20 more minutes  ? http://blip.fm/~7ho8d
4;@SunlightShadow: this was the first video ever aired on MTV  ? http://blip.fm/~8b83x
4;this song probably took me the most time to figure out what they are singing  ? http://blip.fm/~6tct5
4;Just noticed something new in Serenity! And I thought that couldn't happen anymore 
0;I am so glad it's Friday. I just got off work and I'm so tired. 
0;I am in such a horrible mood.  My computer is being so gay.
0;just sad that i wont be able to post my new fic this morning... 
0;i hate mondays! 
0;I wanna go home to my family in Linesville Pennsylvania. I miss that little ole country town! 
4;Breakfast-Time...miam 
0;@LindaJosey yeah, but it started at 3 am yesterday 
4;@kiagiri I hear that taking a cab in Cairo is legalized semi-consensual mugging 
4;if anyone is near the office, please bring food! preferably something that'll stick to my ribs.. lamb kebobs are always good 
0;"Have you ever wondered &quot;What am I creating for Love?&quot;  Pheeeeeeew try to sleep on that one ! ...........  "
4;Found a great deal on a new set of sheets. Baby Blue, will match my paint in the bedroom. Calming 
0;Ugh, insomnia again! 
0;Ready for bed, about to lay down, hoping for sleep tonight. Haven't been so successful last few nights. 
0;wants kebab ayam. lapar ku eh 
4;earthquake! 
0;Nobody's reply my mensagesss snif 
0;Nobody's reply my mensagesss snif 
0;"went to the movie &quot;state of play&quot;  Now I know again why I don't like Russel Crow, sorry for the fans"
4;@BarrSteve Cool bio  New solar hypothesis predicts neutrinos come from shell, not core: http://bit.ly/oJOOT
4;"is thinking to myself... &quot;now is not the time to panic, it's just a famous person watching you&quot; OMG I'm FLIPPING OUT! "
0;Bed time... Office in the morning, then flying home in the evening.... Sadly, I have to return my rented 2010 Camaro! 
0;Back at hotel. Son has migraine. 
4;Just back from #Budapest. Nice city  The hungarian language is totally incomprehensible... #Hungary
